Ti:,A_X:,A_Y:,A_Z:,R_X:,R_Y:,R_Z:,H:,Vin:,Temp:,Pressure:,
73573.00,10.16,-2.03,-1.03,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73577.00,10.17,-2.00,-1.06,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73580.00,10.20,-1.99,-1.07,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73584.00,10.19,-2.02,-1.06,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73587.00,10.15,-1.99,-1.06,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73591.00,10.21,-2.03,-1.12,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73596.00,10.19,-2.03,-1.07,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73600.00,10.18,-1.99,-1.03,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73604.00,10.16,-2.01,-1.06,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73607.00,10.18,-2.03,-1.06,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73611.00,10.20,-1.98,-1.02,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73615.00,10.18,-1.96,-1.03,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73618.00,10.21,-2.00,-1.09,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73623.00,10.18,-2.00,-1.09,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73627.00,10.17,-2.01,-1.04,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73630.00,10.17,-1.98,-1.07,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73634.00,10.17,-2.00,-1.08,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73637.00,10.20,-2.00,-1.12,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73641.00,10.18,-1.99,-1.04,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73645.00,10.17,-2.03,-1.12,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73650.00,10.15,-2.01,-1.07,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73654.00,10.18,-2.00,-1.06,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73657.00,10.18,-1.99,-1.07,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73661.00,10.20,-2.01,-1.04,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73665.00,10.23,-1.99,-1.05,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73668.00,10.17,-1.97,-1.05,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73672.00,10.16,-1.98,-1.08,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73677.00,10.17,-1.98,-1.01,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73680.00,10.21,-2.00,-1.08,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73684.00,10.20,-2.01,-1.13,-0.05,-0.01,-0.01,-19.07,7.50,21.26,1010.25,
73688.00,10.17,-1.99,-1.06,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73692.00,10.18,-1.99,-1.07,-0.05,-0.01,-0.02,-19.07,7.50,21.26,1010.25,
73718.00,10.17,-1.99,-1.12,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73723.00,10.13,-2.02,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73729.00,10.16,-2.00,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73732.00,10.17,-1.98,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73736.00,10.14,-2.03,-1.10,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73739.00,10.16,-2.00,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73743.00,10.19,-2.00,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73747.00,10.21,-2.03,-1.05,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73750.00,10.15,-2.00,-1.04,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73756.00,10.15,-2.02,-1.04,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73759.00,10.15,-1.98,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73763.00,10.19,-2.00,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73766.00,10.18,-2.00,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73771.00,10.16,-2.01,-1.10,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73774.00,10.15,-2.00,-1.08,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73778.00,10.14,-1.97,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73783.00,10.15,-2.00,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73786.00,10.23,-1.98,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73790.00,10.14,-1.99,-1.09,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73793.00,10.16,-2.03,-1.06,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73797.00,10.22,-2.00,-1.13,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73801.00,10.17,-1.98,-1.05,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73804.00,10.19,-2.01,-1.01,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73809.00,10.17,-1.97,-1.05,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73814.00,10.20,-1.98,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73817.00,10.18,-2.01,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73821.00,10.17,-1.95,-1.10,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73824.00,10.15,-1.98,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73828.00,10.17,-1.97,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73831.00,10.17,-2.03,-1.05,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73836.00,10.17,-1.97,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73840.00,10.18,-2.03,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73844.00,10.18,-2.01,-1.10,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73847.00,10.18,-1.96,-1.05,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73851.00,10.19,-1.97,-1.14,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73854.00,10.20,-1.98,-1.13,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73859.00,10.18,-1.99,-1.04,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73864.00,10.16,-1.99,-1.10,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73867.00,10.19,-1.98,-1.11,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73871.00,10.20,-1.95,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73874.00,10.17,-2.04,-1.05,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73878.00,10.17,-2.03,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73881.00,10.17,-1.98,-1.04,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73885.00,10.17,-2.01,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73890.00,10.15,-2.01,-1.08,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73894.00,10.18,-2.01,-1.04,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73897.00,10.17,-1.97,-1.05,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73902.00,10.20,-2.00,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73905.00,10.18,-1.99,-1.08,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73909.00,10.18,-2.01,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73912.00,10.18,-2.04,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73917.00,10.18,-1.98,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73921.00,10.18,-2.02,-1.04,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73924.00,10.14,-1.97,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73928.00,10.19,-2.01,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73932.00,10.21,-2.00,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73935.00,10.16,-2.01,-1.10,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73939.00,10.19,-1.98,-1.05,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73945.00,10.16,-1.99,-1.10,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73948.00,10.20,-2.05,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73952.00,10.18,-2.00,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73955.00,10.20,-2.03,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73959.00,10.17,-1.97,-1.11,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73962.00,10.18,-1.98,-1.11,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73966.00,10.15,-2.00,-1.10,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73971.00,10.16,-1.99,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73974.00,10.19,-1.99,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73978.00,10.18,-2.01,-1.02,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
73982.00,10.18,-2.01,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73986.00,10.18,-2.00,-1.05,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73990.00,10.18,-2.00,-1.08,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73993.00,10.18,-2.03,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
73998.00,10.16,-2.02,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74002.00,10.18,-1.98,-1.05,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74005.00,10.16,-2.00,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74009.00,10.19,-2.02,-1.02,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74012.00,10.21,-1.99,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74016.00,10.19,-1.98,-1.09,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74019.00,10.20,-2.03,-1.04,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74024.00,10.18,-2.02,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74029.00,10.18,-1.99,-1.06,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74032.00,10.19,-2.00,-1.03,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74036.00,10.16,-1.96,-1.06,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74040.00,10.20,-1.98,-1.04,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74043.00,10.18,-2.03,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74047.00,10.18,-2.04,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74052.00,10.17,-2.01,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74055.00,10.19,-2.00,-1.08,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74059.00,10.17,-1.99,-1.14,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74062.00,10.18,-2.01,-1.09,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74066.00,10.16,-2.00,-1.08,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74070.00,10.18,-2.01,-1.05,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74074.00,10.19,-2.00,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74079.00,10.17,-1.99,-1.06,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74082.00,10.14,-2.00,-1.07,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74086.00,10.15,-1.98,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74090.00,10.18,-1.96,-1.08,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74093.00,10.12,-1.97,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74097.00,10.18,-1.99,-1.07,-0.05,-0.01,-0.02,-19.16,7.50,21.25,1010.26,
74100.00,10.15,-2.01,-1.10,-0.05,-0.01,-0.01,-19.16,7.50,21.25,1010.26,
74125.00,10.16,-2.01,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74130.00,10.18,-2.02,-1.03,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74134.00,10.19,-1.97,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74137.00,10.18,-2.01,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74141.00,10.14,-2.00,-1.10,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74145.00,10.18,-2.01,-1.02,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74148.00,10.19,-2.06,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74152.00,10.16,-2.00,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74157.00,10.13,-2.00,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74161.00,10.17,-2.01,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74164.00,10.18,-2.00,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74168.00,10.18,-1.98,-1.04,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74171.00,10.20,-1.98,-1.09,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74175.00,10.21,-1.97,-1.05,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74180.00,10.20,-1.97,-1.10,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74183.00,10.17,-2.04,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74187.00,10.17,-1.99,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74190.00,10.17,-2.00,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74194.00,10.13,-1.98,-1.06,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74199.00,10.15,-2.01,-1.04,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74202.00,10.18,-2.02,-1.05,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74207.00,10.17,-2.00,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74211.00,10.15,-2.04,-1.04,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74214.00,10.18,-2.02,-1.11,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74218.00,10.19,-2.00,-1.06,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74221.00,10.18,-2.00,-1.02,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74225.00,10.15,-2.02,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74228.00,10.19,-2.02,-1.11,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74233.00,10.16,-2.00,-1.03,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74237.00,10.17,-2.01,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74241.00,10.15,-2.04,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74245.00,10.18,-2.01,-1.05,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74249.00,10.18,-2.04,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74252.00,10.20,-2.04,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74256.00,10.16,-2.02,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74261.00,10.18,-2.00,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74264.00,10.16,-2.03,-1.08,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74268.00,10.18,-2.02,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74271.00,10.18,-2.00,-1.08,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74275.00,10.15,-2.04,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74278.00,10.20,-2.02,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74283.00,10.21,-2.01,-1.10,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74288.00,10.18,-2.01,-1.04,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74292.00,10.15,-2.04,-1.02,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74295.00,10.18,-2.02,-1.03,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74299.00,10.18,-1.99,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74302.00,10.19,-1.96,-1.11,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74306.00,10.22,-1.97,-1.10,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74309.00,10.18,-2.02,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74314.00,10.16,-2.00,-1.12,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74318.00,10.16,-1.98,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74321.00,10.16,-2.01,-1.12,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74326.00,10.17,-1.98,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74329.00,10.16,-1.98,-1.05,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74333.00,10.14,-1.99,-1.02,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74337.00,10.14,-2.00,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74341.00,10.18,-2.03,-1.10,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74345.00,10.19,-1.99,-1.11,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74349.00,10.15,-1.97,-1.10,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74352.00,10.20,-2.01,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74356.00,10.16,-2.00,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74359.00,10.17,-2.01,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74363.00,10.20,-2.00,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74369.00,10.18,-2.02,-1.08,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74372.00,10.17,-2.01,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74376.00,10.16,-2.04,-1.10,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74379.00,10.19,-2.01,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74383.00,10.07,-2.01,-1.11,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74387.00,10.29,-2.02,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74390.00,10.08,-2.00,-1.13,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74395.00,10.26,-2.00,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74399.00,10.18,-2.01,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74402.00,10.13,-2.02,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74406.00,10.19,-2.00,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74409.00,10.17,-1.99,-1.03,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74414.00,10.22,-2.02,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74417.00,10.20,-2.02,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74422.00,10.18,-2.04,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74426.00,10.15,-2.04,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74429.00,10.19,-2.03,-1.02,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74433.00,10.15,-2.01,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74437.00,10.19,-1.98,-1.09,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74440.00,10.15,-2.00,-1.11,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74444.00,10.15,-2.00,-1.12,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74449.00,10.16,-1.99,-1.02,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74452.00,10.17,-1.98,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74457.00,10.17,-2.00,-1.09,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74460.00,10.24,-2.03,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74464.00,10.20,-1.98,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74467.00,10.13,-2.04,-1.08,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74471.00,10.18,-1.98,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74476.00,10.17,-1.99,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74479.00,10.22,-1.95,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74483.00,10.18,-2.01,-1.11,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74487.00,10.15,-2.01,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74490.00,10.19,-2.00,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74494.00,10.18,-2.00,-1.10,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74498.00,10.17,-2.01,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74503.00,10.21,-2.02,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74507.00,10.18,-1.97,-1.09,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74530.00,10.10,-1.98,-1.06,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74535.00,10.17,-1.99,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74539.00,10.21,-2.01,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74543.00,10.18,-2.04,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74546.00,10.15,-2.00,-1.10,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74550.00,10.18,-1.98,-1.02,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74554.00,10.19,-1.99,-1.02,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74558.00,10.15,-2.01,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74561.00,10.19,-2.01,-1.11,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74565.00,10.15,-2.01,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74568.00,10.20,-2.01,-1.11,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74572.00,10.18,-1.98,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74575.00,10.16,-1.99,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74582.00,10.18,-2.01,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74585.00,10.16,-1.98,-1.09,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74589.00,10.16,-2.00,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74592.00,10.17,-2.01,-1.05,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74596.00,10.17,-2.03,-1.04,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74599.00,10.18,-2.02,-1.10,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74603.00,10.19,-1.99,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74608.00,10.18,-2.01,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74611.00,10.18,-2.01,-1.06,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74615.00,10.16,-2.01,-1.07,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74618.00,10.17,-2.01,-1.07,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74622.00,10.19,-2.00,-1.04,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74627.00,10.19,-2.04,-1.03,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74630.00,10.20,-2.02,-1.05,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74635.00,10.19,-2.02,-1.08,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
74639.00,10.20,-1.98,-1.11,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74642.00,10.20,-1.99,-1.08,-0.05,-0.01,-0.02,-19.18,7.50,21.23,1010.26,
74646.00,10.18,-2.01,-1.01,-0.05,-0.01,-0.01,-19.18,7.50,21.23,1010.26,
